,HomePriceIndex,ConsumerPriceIndex,GDP,MedianHouseholdIncome,S&P500,DowJones,HomePriceIndex_Lag1,S&P500_Lag1,DowJones_Lag1,HomePriceIndex_Lag2,S&P500_Lag2,DowJones_Lag2,HomePriceIndex_Lag3,S&P500_Lag3,DowJones_Lag3,HomePriceIndex_RollMean3,CPI_MedianIncome,GDP_HousingStarts,SP500_MortgageRate,DowJones_MortgageRate
2000-02-17,101.339,170.0,10002.179,41990.0,1388.260009765625,10514.5703125,101.339,1387.6700439453125,10561.41015625,101.339,1402.050048828125,10718.08984375,101.339,1389.93994140625,10519.83984375,101.339,7138300.0,17373784.923,11605.853681640625,87901.80781249999
2000-02-18,101.339,170.0,10002.179,41990.0,1346.0899658203125,10219.51953125,101.339,1388.260009765625,10514.5703125,101.339,1387.6700439453125,10561.41015625,101.339,1402.050048828125,10718.08984375,101.339,7138300.0,17373784.923,11280.23391357422,85639.57367187501
2000-02-22,101.339,170.0,10002.179,41990.0,1352.1700439453125,10304.83984375,101.339,1346.0899658203125,10219.51953125,101.339,1388.260009765625,10514.5703125,101.339,1387.6700439453125,10561.41015625,101.339,7138300.0,17373784.923,11331.18496826172,86354.557890625
2000-02-23,101.339,170.0,10002.179,41990.0,1360.68994140625,10225.73046875,101.339,1352.1700439453125,10304.83984375,101.339,1346.0899658203125,10219.51953125,101.339,1388.260009765625,10514.5703125,101.339,7138300.0,17373784.923,11402.581708984377,85691.62132812501
2000-02-24,101.339,170.0,10002.179,41990.0,1353.4300537109375,10092.6298828125,101.339,1360.68994140625,10225.73046875,101.339,1352.1700439453125,10304.83984375,101.339,1346.0899658203125,10219.51953125,101.339,7138300.0,17373784.923,11341.743850097657,84576.23841796877
2000-02-25,101.339,170.0,10002.179,41990.0,1333.3599853515625,9862.1201171875,101.339,1353.4300537109375,10092.6298828125,101.339,1360.68994140625,10225.73046875,101.339,1352.1700439453125,10304.83984375,101.339,7138300.0,17373784.923,11080.221478271485,81954.21817382814
2000-02-28,101.339,170.0,10002.179,41990.0,1348.050048828125,10038.650390625,101.339,1333.3599853515625,9862.1201171875,101.339,1353.4300537109375,10092.6298828125,101.339,1360.68994140625,10225.73046875,101.339,7138300.0,17373784.923,11202.295905761719,83421.18474609376
2000-02-29,101.339,170.0,10002.179,41990.0,1366.4200439453125,10128.3095703125,101.339,1348.050048828125,10038.650390625,101.339,1333.3599853515625,9862.1201171875,101.339,1353.4300537109375,10092.6298828125,101.339,7138300.0,17373784.923,11354.950565185547,84166.25252929688
2000-03-01,102.127,171.0,10002.179,41990.0,1379.18994140625,10137.9296875,101.339,1366.4200439453125,10128.3095703125,101.339,1348.050048828125,10038.650390625,101.339,1333.3599853515625,9862.1201171875,101.60166666666667,7180290.0,16043495.116,11461.068413085939,84246.195703125
2000-03-02,102.127,171.0,10002.179,41990.0,1381.760009765625,10164.919921875,102.127,1379.18994140625,10137.9296875,101.339,1366.4200439453125,10128.3095703125,101.339,1348.050048828125,10038.650390625,101.86433333333333,7180290.0,16043495.116,11482.425681152345,84470.48455078126
2000-03-03,102.127,171.0,10002.179,41990.0,1409.1700439453125,10367.2001953125,102.127,1381.760009765625,10164.919921875,102.127,1379.18994140625,10137.9296875,101.339,1366.4200439453125,10128.3095703125,102.127,7180290.0,16043495.116,11653.836263427735,85736.74561523437
2000-03-06,102.127,171.0,10002.179,41990.0,1391.280029296875,10170.5,102.127,1409.1700439453125,10367.2001953125,102.127,1381.760009765625,10164.919921875,102.127,1379.18994140625,10137.9296875,102.127,7180290.0,16043495.116,11505.885842285155,84110.03499999999
2000-03-07,102.127,171.0,10002.179,41990.0,1355.6199951171875,9796.0302734375,102.127,1391.280029296875,10170.5,102.127,1409.1700439453125,10367.2001953125,102.127,1381.760009765625,10164.919921875,102.127,7180290.0,16043495.116,11210.97735961914,81013.17036132813
2000-03-08,102.127,171.0,10002.179,41990.0,1366.699951171875,9856.5302734375,102.127,1355.6199951171875,9796.0302734375,102.127,1391.280029296875,10170.5,102.127,1409.1700439453125,10367.2001953125,102.127,7180290.0,16043495.116,11302.608596191405,81513.50536132812
2000-03-09,102.127,171.0,10002.179,41990.0,1401.68994140625,10010.73046875,102.127,1366.699951171875,9856.5302734375,102.127,1355.6199951171875,9796.0302734375,102.127,1391.280029296875,10170.5,102.127,7180290.0,16043495.116,11591.975815429687,82788.74097656249
2000-03-10,102.127,171.0,10002.179,41990.0,1395.0699462890625,9928.8203125,102.127,1401.68994140625,10010.73046875,102.127,1366.699951171875,9856.5302734375,102.127,1355.6199951171875,9796.0302734375,102.127,7180290.0,16043495.116,11481.425657958986,81714.191171875
2000-03-13,102.127,171.0,10002.179,41990.0,1383.6199951171875,9947.1298828125,102.127,1395.0699462890625,9928.8203125,102.127,1401.68994140625,10010.73046875,102.127,1366.699951171875,9856.5302734375,102.127,7180290.0,16043495.116,11387.192559814453,81864.87893554688
2000-03-14,102.127,171.0,10002.179,41990.0,1359.1500244140625,9811.240234375,102.127,1383.6199951171875,9947.1298828125,102.127,1395.0699462890625,9928.8203125,102.127,1401.68994140625,10010.73046875,102.127,7180290.0,16043495.116,11185.804700927734,80746.50712890625
2000-03-15,102.127,171.0,10002.179,41990.0,1392.1400146484375,10131.41015625,102.127,1359.1500244140625,9811.240234375,102.127,1383.6199951171875,9947.1298828125,102.127,1395.0699462890625,9928.8203125,102.127,7180290.0,16043495.116,11457.31232055664,83381.5055859375
2000-03-16,102.127,171.0,10002.179,41990.0,1458.469970703125,10630.599609375,102.127,1392.1400146484375,10131.41015625,102.127,1359.1500244140625,9811.240234375,102.127,1383.6199951171875,9947.1298828125,102.127,7180290.0,16043495.116,12003.207858886719,87489.83478515626
2000-03-17,102.127,171.0,10002.179,41990.0,1464.469970703125,10595.23046875,102.127,1458.469970703125,10630.599609375,102.127,1392.1400146484375,10131.41015625,102.127,1359.1500244140625,9811.240234375,102.127,7180290.0,16043495.116,12067.23255859375,87304.6990625
2000-03-20,102.127,171.0,10002.179,41990.0,1456.6300048828125,10680.240234375,102.127,1464.469970703125,10595.23046875,102.127,1458.469970703125,10630.599609375,102.127,1392.1400146484375,10131.41015625,102.127,7180290.0,16043495.116,12002.631240234376,88005.17953125
2000-03-21,102.127,171.0,10002.179,41990.0,1493.8699951171875,10907.33984375,102.127,1456.6300048828125,10680.240234375,102.127,1464.469970703125,10595.23046875,102.127,1458.469970703125,10630.599609375,102.127,7180290.0,16043495.116,12309.488759765625,89876.4803125
2000-03-22,102.127,171.0,10002.179,41990.0,1500.6400146484375,10866.7001953125,102.127,1493.8699951171875,10907.33984375,102.127,1456.6300048828125,10680.240234375,102.127,1464.469970703125,10595.23046875,102.127,7180290.0,16043495.116,12365.273720703126,89541.60960937501
2000-03-23,102.127,171.0,10002.179,41990.0,1527.3499755859375,11119.8603515625,102.127,1500.6400146484375,10866.7001953125,102.127,1493.8699951171875,10907.33984375,102.127,1456.6300048828125,10680.240234375,102.127,7180290.0,16043495.116,12585.363798828126,91627.649296875
2000-03-24,102.127,171.0,10002.179,41990.0,1527.4599609375,11112.7197265625,102.127,1527.3499755859375,11119.8603515625,102.127,1500.6400146484375,10866.7001953125,102.127,1493.8699951171875,10907.33984375,102.127,7180290.0,16043495.116,12570.995478515626,91457.68334960938
2000-03-27,102.127,171.0,10002.179,41990.0,1523.8599853515625,11025.849609375,102.127,1527.4599609375,11112.7197265625,102.127,1527.3499755859375,11119.8603515625,102.127,1500.6400146484375,10866.7001953125,102.127,7180290.0,16043495.116,12541.36767944336,90742.74228515626
2000-03-28,102.127,171.0,10002.179,41990.0,1507.72998046875,10936.1103515625,102.127,1523.8599853515625,11025.849609375,102.127,1527.4599609375,11112.7197265625,102.127,1527.3499755859375,11119.8603515625,102.127,7180290.0,16043495.116,12408.617739257814,90004.18819335938
2000-03-29,102.127,171.0,10002.179,41990.0,1508.52001953125,11018.7197265625,102.127,1507.72998046875,10936.1103515625,102.127,1523.8599853515625,11025.849609375,102.127,1527.4599609375,11112.7197265625,102.127,7180290.0,16043495.116,12415.119760742187,90684.06334960938
2000-03-30,102.127,171.0,10002.179,41990.0,1487.9200439453125,10980.25,102.127,1508.52001953125,11018.7197265625,102.127,1507.72998046875,10936.1103515625,102.127,1523.8599853515625,11025.849609375,102.127,7180290.0,16043495.116,12245.581961669923,90367.4575
2000-03-31,102.127,171.0,10002.179,41990.0,1498.5799560546875,10921.919921875,102.127,1487.9200439453125,10980.25,102.127,1508.52001953125,11018.7197265625,102.127,1507.72998046875,10936.1103515625,102.127,7180290.0,16043495.116,12333.31303833008,89887.40095703125
2000-04-01,102.922,170.9,10247.72,41990.0,1498.5799560546875,10921.919921875,102.127,1498.5799560546875,10921.919921875,102.127,1487.9200439453125,10980.25,102.127,1508.52001953125,11018.7197265625,102.392,7176091.0,16662792.719999999,12333.31303833008,89887.40095703125
2000-04-03,102.922,170.9,10247.72,41990.0,1505.969970703125,11221.9296875,102.922,1498.5799560546875,10921.919921875,102.127,1498.5799560546875,10921.919921875,102.127,1487.9200439453125,10980.25,102.657,7176091.0,16662792.719999999,12394.13285888672,92356.48132812501
2000-04-04,102.922,170.9,10247.72,41990.0,1494.72998046875,11164.83984375,102.922,1505.969970703125,11221.9296875,102.922,1498.5799560546875,10921.919921875,102.127,1498.5799560546875,10921.919921875,102.922,7176091.0,16662792.719999999,12301.627739257814,91886.6319140625
2000-04-05,102.922,170.9,10247.72,41990.0,1487.3699951171875,11033.919921875,102.922,1494.72998046875,11164.83984375,102.922,1505.969970703125,11221.9296875,102.922,1498.5799560546875,10921.919921875,102.922,7176091.0,16662792.719999999,12241.055059814455,90809.16095703126
2000-04-06,102.922,170.9,10247.72,41990.0,1501.3399658203125,11114.26953125,102.922,1487.3699951171875,11033.919921875,102.922,1494.72998046875,11164.83984375,102.922,1505.969970703125,11221.9296875,102.922,7176091.0,16662792.719999999,12356.027918701173,91470.4382421875
2000-04-07,102.922,170.9,10247.72,41990.0,1516.3499755859375,11111.48046875,102.922,1501.3399658203125,11114.26953125,102.922,1487.3699951171875,11033.919921875,102.922,1494.72998046875,11164.83984375,102.922,7176091.0,16662792.719999999,12434.069799804687,91114.13984374999
2000-04-10,102.922,170.9,10247.72,41990.0,1504.4599609375,11186.5595703125,102.922,1516.3499755859375,11111.48046875,102.922,1501.3399658203125,11114.26953125,102.922,1487.3699951171875,11033.919921875,102.922,7176091.0,16662792.719999999,12336.571679687499,91729.78847656249
2000-04-11,102.922,170.9,10247.72,41990.0,1500.5899658203125,11287.080078125,102.922,1504.4599609375,11186.5595703125,102.922,1516.3499755859375,11111.48046875,102.922,1501.3399658203125,11114.26953125,102.922,7176091.0,16662792.719999999,12304.837719726562,92554.05664062499
2000-04-12,102.922,170.9,10247.72,41990.0,1467.1700439453125,11125.1298828125,102.922,1500.5899658203125,11287.080078125,102.922,1504.4599609375,11186.5595703125,102.922,1516.3499755859375,11111.48046875,102.922,7176091.0,16662792.719999999,12030.794360351561,91226.0650390625
2000-04-13,102.922,170.9,10247.72,41990.0,1440.510009765625,10923.5498046875,102.922,1467.1700439453125,11125.1298828125,102.922,1500.5899658203125,11287.080078125,102.922,1504.4599609375,11186.5595703125,102.922,7176091.0,16662792.719999999,11812.182080078124,89573.10839843749
2000-04-14,102.922,170.9,10247.72,41990.0,1356.56005859375,10305.76953125,102.922,1440.510009765625,10923.5498046875,102.922,1467.1700439453125,11125.1298828125,102.922,1500.5899658203125,11287.080078125,102.922,7176091.0,16662792.719999999,11015.26767578125,83682.84859375
2000-04-17,102.922,170.9,10247.72,41990.0,1401.43994140625,10582.509765625,102.922,1356.56005859375,10305.76953125,102.922,1440.510009765625,10923.5498046875,102.922,1467.1700439453125,11125.1298828125,102.922,7176091.0,16662792.719999999,11379.69232421875,85929.979296875
2000-04-18,102.922,170.9,10247.72,41990.0,1441.6099853515625,10767.419921875,102.922,1401.43994140625,10582.509765625,102.922,1356.56005859375,10305.76953125,102.922,1440.510009765625,10923.5498046875,102.922,7176091.0,16662792.719999999,11705.873081054686,87431.44976562499
2000-04-19,102.922,170.9,10247.72,41990.0,1427.469970703125,10674.9599609375,102.922,1441.6099853515625,10767.419921875,102.922,1401.43994140625,10582.509765625,102.922,1356.56005859375,10305.76953125,102.922,7176091.0,16662792.719999999,11591.056162109375,86680.6748828125
2000-04-20,102.922,170.9,10247.72,41990.0,1434.5400390625,10844.0498046875,102.922,1427.469970703125,10674.9599609375,102.922,1441.6099853515625,10767.419921875,102.922,1401.43994140625,10582.509765625,102.922,7176091.0,16662792.719999999,11648.4651171875,88053.68441406249
2000-04-21,102.922,170.9,10247.72,41990.0,1434.5400390625,10844.0498046875,102.922,1434.5400390625,10844.0498046875,102.922,1427.469970703125,10674.9599609375,102.922,1441.6099853515625,10767.419921875,102.922,7176091.0,16662792.719999999,11705.846718750001,88487.44640625
2000-04-24,102.922,170.9,10247.72,41990.0,1429.8599853515625,10906.099609375,102.922,1434.5400390625,10844.0498046875,102.922,1434.5400390625,10844.0498046875,102.922,1427.469970703125,10674.9599609375,102.922,7176091.0,16662792.719999999,11667.65748046875,88993.7728125
2000-04-25,102.922,170.9,10247.72,41990.0,1477.43994140625,11124.8203125,102.922,1429.8599853515625,10906.099609375,102.922,1434.5400390625,10844.0498046875,102.922,1434.5400390625,10844.0498046875,102.922,7176091.0,16662792.719999999,12055.909921875,90778.53375
2000-04-26,102.922,170.9,10247.72,41990.0,1460.989990234375,10945.5,102.922,1477.43994140625,11124.8203125,102.922,1429.8599853515625,10906.099609375,102.922,1434.5400390625,10844.0498046875,102.922,7176091.0,16662792.719999999,11921.6783203125,89315.28
2000-04-27,102.922,170.9,10247.72,41990.0,1464.9200439453125,10888.099609375,102.922,1460.989990234375,10945.5,102.922,1477.43994140625,11124.8203125,102.922,1429.8599853515625,10906.099609375,102.922,7176091.0,16662792.719999999,11953.74755859375,88846.8928125
2000-04-28,102.922,170.9,10247.72,41990.0,1452.4300537109375,10733.91015625,102.922,1464.9200439453125,10888.099609375,102.922,1460.989990234375,10945.5,102.922,1477.43994140625,11124.8203125,102.922,7176091.0,16662792.719999999,11808.256336669923,87266.6895703125
2000-05-01,103.677,171.2,10247.72,41990.0,1468.25,10811.7802734375,102.922,1452.4300537109375,10733.91015625,102.922,1464.9200439453125,10888.099609375,102.922,1460.989990234375,10945.5,103.17366666666668,7188687.999999999,16140158.999999998,11936.872500000001,87899.77362304689
2000-05-02,103.677,171.2,10247.72,41990.0,1446.2900390625,10731.1201171875,103.677,1468.25,10811.7802734375,102.922,1452.4300537109375,10733.91015625,102.922,1464.9200439453125,10888.099609375,103.42533333333334,7188687.999999999,16140158.999999998,11758.338017578126,87244.00655273438
2000-05-03,103.677,171.2,10247.72,41990.0,1415.0999755859375,10480.1298828125,103.677,1446.2900390625,10731.1201171875,103.677,1468.25,10811.7802734375,102.922,1452.4300537109375,10733.91015625,103.677,7188687.999999999,16140158.999999998,11504.762801513672,85203.45594726564
2000-05-04,103.677,171.2,10247.72,41990.0,1409.5699462890625,10412.490234375,103.677,1415.0999755859375,10480.1298828125,103.677,1446.2900390625,10731.1201171875,103.677,1468.25,10811.7802734375,103.677,7188687.999999999,16140158.999999998,11459.80366333008,84653.54560546875
2000-05-05,103.677,171.2,10247.72,41990.0,1432.6300048828125,10577.8603515625,103.677,1409.5699462890625,10412.490234375,103.677,1415.0999755859375,10480.1298828125,103.677,1446.2900390625,10731.1201171875,103.677,7188687.999999999,16140158.999999998,11862.176440429686,87584.68371093749
2000-05-08,103.677,171.2,10247.72,41990.0,1424.1700439453125,10603.6298828125,103.677,1432.6300048828125,10577.8603515625,103.677,1409.5699462890625,10412.490234375,103.677,1415.0999755859375,10480.1298828125,103.677,7188687.999999999,16140158.999999998,11792.127963867186,87798.05542968749
2000-05-09,103.677,171.2,10247.72,41990.0,1412.1400146484375,10536.75,103.677,1424.1700439453125,10603.6298828125,103.677,1432.6300048828125,10577.8603515625,103.677,1409.5699462890625,10412.490234375,103.677,7188687.999999999,16140158.999999998,11692.51932128906,87244.29
2000-05-10,103.677,171.2,10247.72,41990.0,1383.050048828125,10367.7802734375,103.677,1412.1400146484375,10536.75,103.677,1424.1700439453125,10603.6298828125,103.677,1432.6300048828125,10577.8603515625,103.677,7188687.999999999,16140158.999999998,11451.654404296874,85845.2206640625
2000-05-11,103.677,171.2,10247.72,41990.0,1407.81005859375,10545.9697265625,103.677,1383.050048828125,10367.7802734375,103.677,1412.1400146484375,10536.75,103.677,1424.1700439453125,10603.6298828125,103.677,7188687.999999999,16140158.999999998,11656.667285156249,87320.6293359375
2000-05-12,103.677,171.2,10247.72,41990.0,1420.9599609375,10609.3701171875,103.677,1407.81005859375,10545.9697265625,103.677,1383.050048828125,10367.7802734375,103.677,1412.1400146484375,10536.75,103.677,7188687.999999999,16140158.999999998,12106.5788671875,90391.83339843749
2000-05-15,103.677,171.2,10247.72,41990.0,1452.3599853515625,10807.7802734375,103.677,1420.9599609375,10609.3701171875,103.677,1407.81005859375,10545.9697265625,103.677,1383.050048828125,10367.7802734375,103.677,7188687.999999999,16140158.999999998,12374.107075195312,92082.28792968749
2000-05-16,103.677,171.2,10247.72,41990.0,1466.0400390625,10934.5703125,103.677,1452.3599853515625,10807.7802734375,103.677,1420.9599609375,10609.3701171875,103.677,1407.81005859375,10545.9697265625,103.677,7188687.999999999,16140158.999999998,12490.6611328125,93162.5390625
2000-05-17,103.677,171.2,10247.72,41990.0,1447.800048828125,10769.740234375,103.677,1466.0400390625,10934.5703125,103.677,1452.3599853515625,10807.7802734375,103.677,1420.9599609375,10609.3701171875,103.677,7188687.999999999,16140158.999999998,12335.256416015625,91758.186796875
2000-05-18,103.677,171.2,10247.72,41990.0,1437.2099609375,10777.2802734375,103.677,1447.800048828125,10769.740234375,103.677,1466.0400390625,10934.5703125,103.677,1452.3599853515625,10807.7802734375,103.677,7188687.999999999,16140158.999999998,12245.028867187499,91822.42792968749
2000-05-19,103.677,171.2,10247.72,41990.0,1406.949951171875,10626.849609375,103.677,1437.2099609375,10777.2802734375,103.677,1447.800048828125,10769.740234375,103.677,1466.0400390625,10934.5703125,103.677,7188687.999999999,16140158.999999998,12156.047578125,91815.98062500001
2000-05-22,103.677,171.2,10247.72,41990.0,1400.719970703125,10542.5498046875,103.677,1406.949951171875,10626.849609375,103.677,1437.2099609375,10777.2802734375,103.677,1447.800048828125,10769.740234375,103.677,7188687.999999999,16140158.999999998,12102.220546875002,91087.63031250001
2000-05-23,103.677,171.2,10247.72,41990.0,1373.8599853515625,10422.26953125,103.677,1400.719970703125,10542.5498046875,103.677,1406.949951171875,10626.849609375,103.677,1437.2099609375,10777.2802734375,103.677,7188687.999999999,16140158.999999998,11870.1502734375,90048.40875
2000-05-24,103.677,171.2,10247.72,41990.0,1399.050048828125,10535.349609375,103.677,1373.8599853515625,10422.26953125,103.677,1400.719970703125,10542.5498046875,103.677,1406.949951171875,10626.849609375,103.677,7188687.999999999,16140158.999999998,12087.792421875001,91025.420625
2000-05-25,103.677,171.2,10247.72,41990.0,1381.52001953125,10323.919921875,103.677,1399.050048828125,10535.349609375,103.677,1373.8599853515625,10422.26953125,103.677,1400.719970703125,10542.5498046875,103.677,7188687.999999999,16140158.999999998,11936.33296875,89198.66812500001
2000-05-26,103.677,171.2,10247.72,41990.0,1378.02001953125,10299.240234375,103.677,1381.52001953125,10323.919921875,103.677,1399.050048828125,10535.349609375,103.677,1373.8599853515625,10422.26953125,103.677,7188687.999999999,16140158.999999998,11878.532568359375,88779.45082031249
2000-05-30,103.677,171.2,10247.72,41990.0,1422.449951171875,10527.1298828125,103.677,1378.02001953125,10299.240234375,103.677,1381.52001953125,10323.919921875,103.677,1399.050048828125,10535.349609375,103.677,7188687.999999999,16140158.999999998,12261.518579101561,90743.85958984375
2000-05-31,103.677,171.2,10247.72,41990.0,1420.5999755859375,10522.330078125,103.677,1422.449951171875,10527.1298828125,103.677,1378.02001953125,10299.240234375,103.677,1381.52001953125,10323.919921875,103.677,7188687.999999999,16140158.999999998,12245.57178955078,90702.48527343749
2000-06-01,104.424,172.2,10247.72,41990.0,1448.81005859375,10652.2001953125,103.677,1420.5999755859375,10522.330078125,103.677,1422.449951171875,10527.1298828125,103.677,1378.02001953125,10299.240234375,103.926,7230677.999999999,15976195.479999999,12488.742705078124,91821.96568359373
2000-06-02,104.424,172.2,10247.72,41990.0,1477.260009765625,10794.759765625,104.424,1448.81005859375,10652.2001953125,103.677,1420.5999755859375,10522.330078125,103.677,1422.449951171875,10527.1298828125,104.175,7230677.999999999,15976195.479999999,12615.800483398436,92187.24839843748
2000-06-05,104.424,172.2,10247.72,41990.0,1467.6300048828125,10815.2998046875,104.424,1477.260009765625,10794.759765625,104.424,1448.81005859375,10652.2001953125,103.677,1420.5999755859375,10522.330078125,104.424,7230677.999999999,15976195.479999999,12533.560241699217,92362.66033203124
2000-06-06,104.424,172.2,10247.72,41990.0,1457.8399658203125,10735.5703125,104.424,1467.6300048828125,10815.2998046875,104.424,1477.260009765625,10794.759765625,104.424,1448.81005859375,10652.2001953125,104.424,7230677.999999999,15976195.479999999,12449.953308105467,91681.77046875
2000-06-07,104.424,172.2,10247.72,41990.0,1471.3599853515625,10812.8603515625,104.424,1457.8399658203125,10735.5703125,104.424,1467.6300048828125,10815.2998046875,104.424,1477.260009765625,10794.759765625,104.424,7230677.999999999,15976195.479999999,12565.414274902343,92341.82740234374
2000-06-08,104.424,172.2,10247.72,41990.0,1461.6700439453125,10668.7197265625,104.424,1471.3599853515625,10812.8603515625,104.424,1457.8399658203125,10735.5703125,104.424,1467.6300048828125,10815.2998046875,104.424,7230677.999999999,15976195.479999999,12482.662175292968,91110.86646484374
2000-06-09,104.424,172.2,10247.72,41990.0,1456.949951171875,10614.0595703125,104.424,1461.6700439453125,10668.7197265625,104.424,1471.3599853515625,10812.8603515625,104.424,1457.8399658203125,10735.5703125,104.424,7230677.999999999,15976195.479999999,12121.823593750001,88308.975625
2000-06-12,104.424,172.2,10247.72,41990.0,1446.0,10564.2099609375,104.424,1456.949951171875,10614.0595703125,104.424,1461.6700439453125,10668.7197265625,104.424,1471.3599853515625,10812.8603515625,104.424,7230677.999999999,15976195.479999999,12030.720000000001,87894.22687500001
2000-06-13,104.424,172.2,10247.72,41990.0,1469.43994140625,10621.83984375,104.424,1446.0,10564.2099609375,104.424,1456.949951171875,10614.0595703125,104.424,1461.6700439453125,10668.7197265625,104.424,7230677.999999999,15976195.479999999,12225.7403125,88373.7075
2000-06-14,104.424,172.2,10247.72,41990.0,1470.5400390625,10687.9501953125,104.424,1469.43994140625,10621.83984375,104.424,1446.0,10564.2099609375,104.424,1456.949951171875,10614.0595703125,104.424,7230677.999999999,15976195.479999999,12234.893125,88923.745625
2000-06-15,104.424,172.2,10247.72,41990.0,1478.72998046875,10714.8203125,104.424,1470.5400390625,10687.9501953125,104.424,1469.43994140625,10621.83984375,104.424,1446.0,10564.2099609375,104.424,7230677.999999999,15976195.479999999,12303.0334375,89147.30500000001
2000-06-16,104.424,172.2,10247.72,41990.0,1464.4599609375,10449.2998046875,104.424,1478.72998046875,10714.8203125,104.424,1470.5400390625,10687.9501953125,104.424,1469.43994140625,10621.83984375,104.424,7230677.999999999,15976195.479999999,12037.860878906251,85893.24439453126
2000-06-19,104.424,172.2,10247.72,41990.0,1486.0,10557.83984375,104.424,1464.4599609375,10449.2998046875,104.424,1478.72998046875,10714.8203125,104.424,1470.5400390625,10687.9501953125,104.424,7230677.999999999,15976195.479999999,12214.92,86785.44351562501
2000-06-20,104.424,172.2,10247.72,41990.0,1475.949951171875,10435.16015625,104.424,1486.0,10557.83984375,104.424,1464.4599609375,10449.2998046875,104.424,1478.72998046875,10714.8203125,104.424,7230677.999999999,15976195.479999999,12132.308598632813,85777.01648437501
2000-06-21,104.424,172.2,10247.72,41990.0,1479.1300048828125,10497.740234375,104.424,1475.949951171875,10435.16015625,104.424,1486.0,10557.83984375,104.424,1464.4599609375,10449.2998046875,104.424,7230677.999999999,15976195.479999999,12158.44864013672,86291.4247265625
2000-06-22,104.424,172.2,10247.72,41990.0,1452.1800537109375,10376.1201171875,104.424,1479.1300048828125,10497.740234375,104.424,1475.949951171875,10435.16015625,104.424,1486.0,10557.83984375,104.424,7230677.999999999,15976195.479999999,11936.920041503907,85291.70736328125
2000-06-23,104.424,172.2,10247.72,41990.0,1441.47998046875,10404.75,104.424,1452.1800537109375,10376.1201171875,104.424,1479.1300048828125,10497.740234375,104.424,1475.949951171875,10435.16015625,104.424,7230677.999999999,15976195.479999999,11733.647041015625,84694.66500000001
2000-06-26,104.424,172.2,10247.72,41990.0,1455.31005859375,10542.990234375,104.424,1441.47998046875,10404.75,104.424,1452.1800537109375,10376.1201171875,104.424,1479.1300048828125,10497.740234375,104.424,7230677.999999999,15976195.479999999,11846.223876953125,85819.94050781251
2000-06-27,104.424,172.2,10247.72,41990.0,1450.550048828125,10504.4599609375,104.424,1455.31005859375,10542.990234375,104.424,1441.47998046875,10404.75,104.424,1452.1800537109375,10376.1201171875,104.424,7230677.999999999,15976195.479999999,11807.477397460938,85506.30408203126
2000-06-28,104.424,172.2,10247.72,41990.0,1454.8199462890625,10527.7900390625,104.424,1450.550048828125,10504.4599609375,104.424,1455.31005859375,10542.990234375,104.424,1441.47998046875,10404.75,104.424,7230677.999999999,15976195.479999999,11842.23436279297,85696.21091796875
2000-06-29,104.424,172.2,10247.72,41990.0,1442.3900146484375,10398.0400390625,104.424,1454.8199462890625,10527.7900390625,104.424,1450.550048828125,10504.4599609375,104.424,1455.31005859375,10542.990234375,104.424,7230677.999999999,15976195.479999999,11741.054719238282,84640.04591796876
2000-06-30,104.424,172.2,10247.72,41990.0,1454.5999755859375,10447.8896484375,104.424,1442.3900146484375,10398.0400390625,104.424,1454.8199462890625,10527.7900390625,104.424,1450.550048828125,10504.4599609375,104.424,7230677.999999999,15976195.479999999,11956.811799316407,85881.65291015626
2000-07-01,105.054,172.7,10318.165,41990.0,1454.5999755859375,10447.8896484375,104.424,1454.5999755859375,10447.8896484375,104.424,1442.3900146484375,10398.0400390625,104.424,1454.8199462890625,10527.7900390625,104.63400000000001,7251672.999999999,15095475.395000001,11956.811799316407,85881.65291015626
2000-07-03,105.054,172.7,10318.165,41990.0,1469.5400390625,10560.669921875,105.054,1454.5999755859375,10447.8896484375,104.424,1454.5999755859375,10447.8896484375,104.424,1442.3900146484375,10398.0400390625,104.84400000000001,7251672.999999999,15095475.395000001,12079.61912109375,86808.70675781251
2000-07-05,105.054,172.7,10318.165,41990.0,1446.22998046875,10483.599609375,105.054,1469.5400390625,10560.669921875,105.054,1454.5999755859375,10447.8896484375,104.424,1454.5999755859375,10447.8896484375,105.054,7251672.999999999,15095475.395000001,11888.010439453126,86175.18878906251
2000-07-06,105.054,172.7,10318.165,41990.0,1456.6700439453125,10481.4697265625,105.054,1446.22998046875,10483.599609375,105.054,1469.5400390625,10560.669921875,105.054,1454.5999755859375,10447.8896484375,105.054,7251672.999999999,15095475.395000001,11973.82776123047,86157.68115234375
2000-07-07,105.054,172.7,10318.165,41990.0,1478.9000244140625,10635.98046875,105.054,1456.6700439453125,10481.4697265625,105.054,1446.22998046875,10483.599609375,105.054,1469.5400390625,10560.669921875,105.054,7251672.999999999,15095475.395000001,12067.82419921875,86789.600625
2000-07-10,105.054,172.7,10318.165,41990.0,1475.6199951171875,10646.580078125,105.054,1478.9000244140625,10635.98046875,105.054,1456.6700439453125,10481.4697265625,105.054,1446.22998046875,10483.599609375,105.054,7251672.999999999,15095475.395000001,12041.05916015625,86876.0934375
